Date	Annee	Mois	jour	Qls	Qm3s
19870322	1987	3	22	11000	11.00
19870323	1987	3	23	10800	10.80
19870324	1987	3	24	7510	7.51
19870325	1987	3	25	4630	4.63
19870326	1987	3	26	6090	6.09
19870327	1987	3	27	7870	7.87
19870328	1987	3	28	15300	15.30
19870329	1987	3	29	29700	29.70
19870330	1987	3	30	48900	48.90
19870331	1987	3	31	41300	41.30
19870401	1987	4	1	32100	32.10
19870402	1987	4	2	29000	29.00
19870403	1987	4	3	27900	27.90
19870404	1987	4	4	30200	30.20
19870405	1987	4	5	46300	46.30
19870406	1987	4	6	34800	34.80
19870407	1987	4	7	28600	28.60
19870408	1987	4	8	28100	28.10
19870409	1987	4	9	22800	22.80
19870410	1987	4	10	19300	19.30
19870411	1987	4	11	16400	16.40
19870412	1987	4	12	14100	14.10
19870413	1987	4	13	12500	12.50
19870414	1987	4	14	11800	11.80
19870415	1987	4	15	12100	12.10
19870416	1987	4	16	13300	13.30
19870515	1987	5	15	10900	10.90
19870516	1987	5	16	15100	15.10
19870517	1987	5	17	14400	14.40
19870518	1987	5	18	12400	12.40
19870519	1987	5	19	11600	11.60
19870520	1987	5	20	11000	11.00
19870521	1987	5	21	10900	10.90
19870522	1987	5	22	10900	10.90
19870523	1987	5	23	10800	10.80
19870524	1987	5	24	10100	10.10
19870525	1987	5	25	9250	9.25
19870526	1987	5	26	8700	8.70
19870527	1987	5	27	10900	10.90
19870528	1987	5	28	15400	15.40
19870529	1987	5	29	14900	14.90
19870530	1987	5	30	13800	13.80
19870531	1987	5	31	13000	13.00
19870601	1987	6	1	13500	13.50
19870602	1987	6	2	13400	13.40
19870603	1987	6	3	14400	14.40
19870604	1987	6	4	19100	19.10
19870605	1987	6	5	19200	19.20
19870606	1987	6	6	19300	19.30
19870607	1987	6	7	19000	19.00
19870608	1987	6	8	22700	22.70
19870609	1987	6	9	24600	24.60
19870610	1987	6	10	20700	20.70
19870611	1987	6	11	17000	17.00
19870612	1987	6	12	16400	16.40
19870613	1987	6	13	17600	17.60
19870614	1987	6	14	18100	18.10
19870615	1987	6	15	23200	23.20
19870616	1987	6	16	29600	29.60
19870617	1987	6	17	29400	29.40
19870618	1987	6	18	33900	33.90
19870619	1987	6	19	35100	35.10
19870620	1987	6	20	61200	61.20
19870621	1987	6	21	76300	76.30
19870622	1987	6	22	62400	62.40
19870623	1987	6	23	42300	42.30
19870624	1987	6	24	30300	30.30
19870625	1987	6	25	28700	28.70
19870626	1987	6	26	49200	49.20
19870627	1987	6	27	95700	95.70
19870628	1987	6	28	75600	75.60
19870629	1987	6	29	45700	45.70
19870630	1987	6	30	33000	33.00
19870701	1987	7	1	29700	29.70
19870702	1987	7	2	23500	23.50
19870703	1987	7	3	21300	21.30
19870704	1987	7	4	18600	18.60
19870705	1987	7	5	16800	16.80
19870706	1987	7	6	15100	15.10
19870707	1987	7	7	14000	14.00
19870708	1987	7	8	25200	25.20
19870709	1987	7	9	25800	25.80
19870710	1987	7	10	15700	15.70
19870711	1987	7	11	11400	11.40
19870712	1987	7	12	9420	9.42
19870713	1987	7	13	8160	8.16
19870714	1987	7	14	7380	7.38
19870715	1987	7	15	9560	9.56
19870716	1987	7	16	10600	10.60
19870717	1987	7	17	20300	20.30
19870718	1987	7	18	24600	24.60
19870719	1987	7	19	20400	20.40
19870720	1987	7	20	15600	15.60
19870721	1987	7	21	17200	17.20
19870722	1987	7	22	32900	32.90
19870723	1987	7	23	36000	36.00
19870724	1987	7	24	28500	28.50
19870725	1987	7	25	21800	21.80
19870726	1987	7	26	18200	18.20
19870727	1987	7	27	15100	15.10
19870728	1987	7	28	13500	13.50
19870729	1987	7	29	11800	11.80
19870730	1987	7	30	10200	10.20
19870731	1987	7	31	10000	10.00
19870801	1987	8	1	9450	9.45
19870802	1987	8	2	8800	8.80
19870803	1987	8	3	8300	8.30
19870804	1987	8	4	7710	7.71
19870805	1987	8	5	6730	6.73
19870806	1987	8	6	5910	5.91
19870807	1987	8	7	5610	5.61
19870808	1987	8	8	4980	4.98
19870809	1987	8	9	4600	4.60
19870810	1987	8	10	4260	4.26
19870811	1987	8	11	3870	3.87
19870812	1987	8	12	3430	3.43
19870813	1987	8	13	3050	3.05
19870814	1987	8	14	2800	2.80
19870815	1987	8	15	2610	2.61
19870816	1987	8	16	2400	2.40
19870817	1987	8	17	2110	2.11
19870818	1987	8	18	2040	2.04
19870819	1987	8	19	2060	2.06
19870820	1987	8	20	2060	2.06
19870821	1987	8	21	2060	2.06
19870822	1987	8	22	2060	2.06
19870823	1987	8	23	2060	2.06
19870824	1987	8	24	2650	2.65
19870825	1987	8	25	4000	4.00
19870826	1987	8	26	3860	3.86
19870827	1987	8	27	3380	3.38
19870828	1987	8	28	3130	3.13
19870829	1987	8	29	2700	2.70
19870830	1987	8	30	2380	2.38
19870831	1987	8	31	2210	2.21
19870901	1987	9	1	2130	2.13
19870902	1987	9	2	2060	2.06
19870903	1987	9	3	2060	2.06
19870904	1987	9	4	2060	2.06
19870905	1987	9	5	2110	2.11
19870906	1987	9	6	2180	2.18
19870907	1987	9	7	2240	2.24
19870908	1987	9	8	2150	2.15
19870909	1987	9	9	2280	2.28
19870910	1987	9	10	3160	3.16
19870911	1987	9	11	4260	4.26
19870912	1987	9	12	4680	4.68
19870913	1987	9	13	4750	4.75
19870914	1987	9	14	4350	4.35
19870915	1987	9	15	3780	3.78
19870916	1987	9	16	3260	3.26
19870917	1987	9	17	2350	2.35
19870918	1987	9	18	1610	1.61
19870919	1987	9	19	1460	1.46
19870920	1987	9	20	1470	1.47
19870921	1987	9	21	1570	1.57
19870922	1987	9	22	1770	1.77
19870923	1987	9	23	2010	2.01
19870924	1987	9	24	2060	2.06
19870925	1987	9	25	2100	2.10
19870926	1987	9	26	2750	2.75
19870927	1987	9	27	7070	7.07
19870928	1987	9	28	7690	7.69
19870929	1987	9	29	5550	5.55
19870930	1987	9	30	4290	4.29
19871001	1987	10	1	3380	3.38
19871002	1987	10	2	3280	3.28
19871003	1987	10	3	3120	3.12
19871004	1987	10	4	3360	3.36
19871005	1987	10	5	3370	3.37
19871006	1987	10	6	3290	3.29
19871007	1987	10	7	2860	2.86
19871008	1987	10	8	2470	2.47
19871009	1987	10	9	3210	3.21
19871010	1987	10	10	3680	3.68
19871011	1987	10	11	3340	3.34
19871012	1987	10	12	3210	3.21
19871013	1987	10	13	3850	3.85
19871014	1987	10	14	4700	4.70
19871015	1987	10	15	9610	9.61
19871016	1987	10	16	18100	18.10
19871017	1987	10	17	18500	18.50
19871018	1987	10	18	17400	17.40
19871019	1987	10	19	14300	14.30
19871020	1987	10	20	12900	12.90
19871021	1987	10	21	11100	11.10
19871022	1987	10	22	9370	9.37
19871023	1987	10	23	9520	9.52
19871024	1987	10	24	8330	8.33
19871025	1987	10	25	6890	6.89
19871026	1987	10	26	8090	8.09
19871027	1987	10	27	12400	12.40
19871028	1987	10	28	11600	11.60
19871029	1987	10	29	10100	10.10
19871030	1987	10	30	9350	9.35
19871031	1987	10	31	8290	8.29
19871101	1987	11	1	7790	7.79
19871102	1987	11	2	7220	7.22
19871103	1987	11	3	7000	7.00
19871104	1987	11	4	6700	6.70
19871105	1987	11	5	5980	5.98
19871106	1987	11	6	5220	5.22
19871107	1987	11	7	5140	5.14
19871108	1987	11	8	4400	4.40
19871109	1987	11	9	4100	4.10
19871110	1987	11	10	4110	4.11
19871111	1987	11	11	4300	4.30
19871112	1987	11	12	3970	3.97
19871113	1987	11	13	6310	6.31
19871114	1987	11	14	10200	10.20
19871115	1987	11	15	8940	8.94
19871116	1987	11	16	8770	8.77
19871117	1987	11	17	11400	11.40
19871118	1987	11	18	11400	11.40
19871119	1987	11	19	10200	10.20
19871120	1987	11	20	10400	10.40
19871121	1987	11	21	11900	11.90
19871122	1987	11	22	14800	14.80
19871123	1987	11	23	35900	35.90
19871124	1987	11	24	44400	44.40
19871125	1987	11	25	35900	35.90
19871126	1987	11	26	31200	31.20
19871127	1987	11	27	26600	26.60
19871128	1987	11	28	19400	19.40
19871129	1987	11	29	18000	18.00
19871130	1987	11	30	16200	16.20
19871201	1987	12	1	14000	14.00
19871202	1987	12	2	12200	12.20
19871203	1987	12	3	11000	11.00
19871204	1987	12	4	10300	10.30
19871205	1987	12	5	9220	9.22
19871206	1987	12	6	8870	8.87
19871207	1987	12	7	12500	12.50
19871208	1987	12	8	16800	16.80
19871209	1987	12	9	16400	16.40
19871210	1987	12	10	14000	14.00
19871211	1987	12	11	11700	11.70
19871212	1987	12	12	9920	9.92
19871213	1987	12	13	8760	8.76
19871214	1987	12	14	8230	8.23
19871215	1987	12	15	7500	7.50
19871216	1987	12	16	8500	8.50
19871217	1987	12	17	19000	19.00
19871218	1987	12	18	66400	66.40
19871219	1987	12	19	64000	64.00
19871220	1987	12	20	49500	49.50
19871221	1987	12	21	38400	38.40
19871222	1987	12	22	31000	31.00
19871223	1987	12	23	27200	27.20
19871224	1987	12	24	19900	19.90
19871225	1987	12	25	16700	16.70
19871226	1987	12	26	14400	14.40
19871227	1987	12	27	12200	12.20
19871228	1987	12	28	10200	10.20
19871229	1987	12	29	9180	9.18
19871230	1987	12	30	9410	9.41
19871231	1987	12	31	11100	11.10
19880101	1988	1	1	13200	13.20
19880102	1988	1	2	15500	15.50
19880103	1988	1	3	18700	18.70
19880104	1988	1	4	44600	44.60
19880105	1988	1	5	110000	110.00
19880106	1988	1	6	83900	83.90
19880107	1988	1	7	71900	71.90
19880108	1988	1	8	56600	56.60
19880109	1988	1	9	46900	46.90
19880110	1988	1	10	39800	39.80
19880111	1988	1	11	30300	30.30
19880112	1988	1	12	26500	26.50
19880113	1988	1	13	24300	24.30
19880114	1988	1	14	24300	24.30
19880115	1988	1	15	36200	36.20
19880116	1988	1	16	37900	37.90
19880117	1988	1	17	34900	34.90
19880118	1988	1	18	35900	35.90
19880119	1988	1	19	31100	31.10
19880120	1988	1	20	27400	27.40
19880121	1988	1	21	22400	22.40
19880122	1988	1	22	23900	23.90
19880123	1988	1	23	30100	30.10
19880124	1988	1	24	28500	28.50
19880125	1988	1	25	55600	55.60
19880126	1988	1	26	75300	75.30
19880127	1988	1	27	71300	71.30
19880128	1988	1	28	65100	65.10
19880129	1988	1	29	67900	67.90
19880130	1988	1	30	64200	64.20
19880131	1988	1	31	55100	55.10
19880201	1988	2	1	46900	46.90
19880202	1988	2	2	46700	46.70
19880203	1988	2	3	48900	48.90
19880204	1988	2	4	50300	50.30
19880205	1988	2	5	45600	45.60
19880206	1988	2	6	66200	66.20
19880207	1988	2	7	77600	77.60
19880208	1988	2	8	73800	73.80
19880209	1988	2	9	80500	80.50
19880210	1988	2	10	79500	79.50
19880211	1988	2	11	75700	75.70
19880212	1988	2	12	78500	78.50
19880213	1988	2	13	80700	80.70
19880214	1988	2	14	71100	71.10
19880215	1988	2	15	57100	57.10
19880216	1988	2	16	50900	50.90
19880217	1988	2	17	44200	44.20
19880218	1988	2	18	35900	35.90
19880219	1988	2	19	29400	29.40
19880220	1988	2	20	22100	22.10
19880221	1988	2	21	18900	18.90
19880222	1988	2	22	16100	16.10
19880223	1988	2	23	14500	14.50
19880224	1988	2	24	14400	14.40
19880225	1988	2	25	14500	14.50
19880226	1988	2	26	13700	13.70
19880227	1988	2	27	13000	13.00
19880228	1988	2	28	12800	12.80
19880229	1988	2	29	13600	13.60
19880301	1988	3	1	15200	15.20
19880302	1988	3	2	15100	15.10
19880303	1988	3	3	16300	16.30
19880304	1988	3	4	15000	15.00
19880305	1988	3	5	13100	13.10
19880306	1988	3	6	11700	11.70
19880307	1988	3	7	19300	19.30
19880308	1988	3	8	37900	37.90
19880309	1988	3	9	33200	33.20
19880310	1988	3	10	23100	23.10
19880311	1988	3	11	18300	18.30
19880312	1988	3	12	17300	17.30
19880313	1988	3	13	18100	18.10
19880314	1988	3	14	17200	17.20
19880315	1988	3	15	16200	16.20
19880316	1988	3	16	31400	31.40
19880317	1988	3	17	71000	71.00
19880318	1988	3	18	73900	73.90
19880319	1988	3	19	96100	96.10
19880320	1988	3	20	73700	73.70
19880321	1988	3	21	56700	56.70
19880322	1988	3	22	48200	48.20
19880323	1988	3	23	49200	49.20
19880324	1988	3	24	55400	55.40
19880325	1988	3	25	79400	79.40
19880326	1988	3	26	80700	80.70
19880327	1988	3	27	78700	78.70
19880328	1988	3	28	74500	74.50
19880329	1988	3	29	54600	54.60
19880330	1988	3	30	45400	45.40
19880331	1988	3	31	42700	42.70
19880401	1988	4	1	35700	35.70
19880402	1988	4	2	29400	29.40
19880403	1988	4	3	22600	22.60
19880404	1988	4	4	18900	18.90
19880405	1988	4	5	16200	16.20
19880406	1988	4	6	15100	15.10
19880407	1988	4	7	14100	14.10
19880408	1988	4	8	14900	14.90
19880409	1988	4	9	23000	23.00
19880410	1988	4	10	15600	15.60
19880411	1988	4	11	13000	13.00
19880412	1988	4	12	11900	11.90
19880413	1988	4	13	15300	15.30
19880414	1988	4	14	23100	23.10
19880415	1988	4	15	21900	21.90
19880416	1988	4	16	19200	19.20
19880417	1988	4	17	17400	17.40
19880418	1988	4	18	18000	18.00
19880419	1988	4	19	13600	13.60
19880420	1988	4	20	11700	11.70
19880421	1988	4	21	10800	10.80
19880422	1988	4	22	9930	9.93
19880423	1988	4	23	9170	9.17
19880424	1988	4	24	8520	8.52
19880425	1988	4	25	7890	7.89
19880426	1988	4	26	7310	7.31
19880427	1988	4	27	6480	6.48
19880428	1988	4	28	6090	6.09
19880429	1988	4	29	5720	5.72
19880430	1988	4	30	5280	5.28
19880501	1988	5	1	5060	5.06
19880502	1988	5	2	5140	5.14
19880503	1988	5	3	5960	5.96
19880504	1988	5	4	6530	6.53
19880505	1988	5	5	7780	7.78
19880506	1988	5	6	9740	9.74
19880507	1988	5	7	11300	11.30
19880508	1988	5	8	13100	13.10
19880509	1988	5	9	70000	70.00
19880510	1988	5	10	153000	153.00
19880511	1988	5	11	143000	143.00
19880512	1988	5	12	86900	86.90
19880513	1988	5	13	60100	60.10
19880514	1988	5	14	44000	44.00
19880515	1988	5	15	38900	38.90
19880516	1988	5	16	47900	47.90
19880517	1988	5	17	38100	38.10
19880518	1988	5	18	63000	63.00
19880519	1988	5	19	63100	63.10
19880520	1988	5	20	78400	78.40
19880521	1988	5	21	53200	53.20
19880522	1988	5	22	34800	34.80
19880523	1988	5	23	26700	26.70
19880524	1988	5	24	23700	23.70
19880525	1988	5	25	18600	18.60
19880526	1988	5	26	16400	16.40
19880527	1988	5	27	21500	21.50
19880528	1988	5	28	52100	52.10
19880529	1988	5	29	39200	39.20
19880530	1988	5	30	28700	28.70
19880531	1988	5	31	21900	21.90
19880601	1988	6	1	18600	18.60
19880602	1988	6	2	15300	15.30
19880603	1988	6	3	12600	12.60
19880604	1988	6	4	11700	11.70
19880605	1988	6	5	9860	9.86
19880606	1988	6	6	8770	8.77
19880607	1988	6	7	7260	7.26
19880608	1988	6	8	6760	6.76
19880609	1988	6	9	6160	6.16
19880610	1988	6	10	5560	5.56
19880611	1988	6	11	5840	5.84
19880612	1988	6	12	24700	24.70
19880613	1988	6	13	12100	12.10
19880614	1988	6	14	7880	7.88
19880615	1988	6	15	7820	7.82
19880616	1988	6	16	15100	15.10
19880617	1988	6	17	10100	10.10
19880618	1988	6	18	9460	9.46
19880619	1988	6	19	10500	10.50
19880620	1988	6	20	6620	6.62
19880621	1988	6	21	5090	5.09
19880622	1988	6	22	4970	4.97
19880623	1988	6	23	6490	6.49
19880624	1988	6	24	5020	5.02
19880625	1988	6	25	4880	4.88
19880626	1988	6	26	4670	4.67
19880627	1988	6	27	5190	5.19
19880628	1988	6	28	4610	4.61
19880629	1988	6	29	5770	5.77
19880630	1988	6	30	9360	9.36
19880701	1988	7	1	16200	16.20
19880702	1988	7	2	16200	16.20
19880703	1988	7	3	12300	12.30
19880704	1988	7	4	9480	9.48
19880705	1988	7	5	26800	26.80
19880706	1988	7	6	31900	31.90
19880707	1988	7	7	18400	18.40
19880708	1988	7	8	13700	13.70
19880709	1988	7	9	10700	10.70
19880710	1988	7	10	8830	8.83
19880711	1988	7	11	7510	7.51
19880712	1988	7	12	6480	6.48
19880713	1988	7	13	5910	5.91
19880714	1988	7	14	5370	5.37
19880715	1988	7	15	5520	5.52
19880716	1988	7	16	5470	5.47
19880717	1988	7	17	4850	4.85
19880718	1988	7	18	4190	4.19
19880719	1988	7	19	3880	3.88
19880720	1988	7	20	3850	3.85
19880721	1988	7	21	3470	3.47
19880722	1988	7	22	3120	3.12
19880723	1988	7	23	3100	3.10
19880724	1988	7	24	11000	11.00
19880725	1988	7	25	9640	9.64
19880726	1988	7	26	6970	6.97
19880727	1988	7	27	5430	5.43
19880728	1988	7	28	4510	4.51
19880729	1988	7	29	3980	3.98
19880730	1988	7	30	3860	3.86
19880731	1988	7	31	3680	3.68
19880801	1988	8	1	3480	3.48
19880802	1988	8	2	3000	3.00
19880803	1988	8	3	2820	2.82
19880804	1988	8	4	2570	2.57
19880805	1988	8	5	2270	2.27
19880806	1988	8	6	2060	2.06
19880807	1988	8	7	1970	1.97
19880808	1988	8	8	1920	1.92
19880809	1988	8	9	1810	1.81
19880810	1988	8	10	1720	1.72
19880811	1988	8	11	1710	1.71
19880812	1988	8	12	1580	1.58
19880813	1988	8	13	1440	1.44
19880814	1988	8	14	1290	1.29
19880815	1988	8	15	1190	1.19
19880816	1988	8	16	1340	1.34
19880817	1988	8	17	1340	1.34
19880818	1988	8	18	1150	1.15
19880819	1988	8	19	849	0.85
19880820	1988	8	20	905	0.91
19880821	1988	8	21	1050	1.05
19880822	1988	8	22	894	0.89
19880823	1988	8	23	914	0.91
19880824	1988	8	24	1040	1.04
19880825	1988	8	25	1750	1.75
19880826	1988	8	26	1240	1.24
19880827	1988	8	27	1210	1.21
19880828	1988	8	28	1210	1.21
19880829	1988	8	29	1120	1.12
19880830	1988	8	30	964	0.96
19880831	1988	8	31	804	0.80
19880901	1988	9	1	733	0.73
19880902	1988	9	2	776	0.78
19880903	1988	9	3	820	0.82
19880904	1988	9	4	894	0.89
19880905	1988	9	5	977	0.98
19880906	1988	9	6	1010	1.01
19880907	1988	9	7	1070	1.07
19880908	1988	9	8	1110	1.11
19880909	1988	9	9	982	0.98
19880910	1988	9	10	850	0.85
19880911	1988	9	11	839	0.84
19880912	1988	9	12	797	0.80
19880913	1988	9	13	664	0.66
19880914	1988	9	14	899	0.90
19880915	1988	9	15	1570	1.57
19880916	1988	9	16	1700	1.70
19880917	1988	9	17	1600	1.60
19880918	1988	9	18	1440	1.44
19880919	1988	9	19	1360	1.36
19880920	1988	9	20	1540	1.54
19880921	1988	9	21	1620	1.62
19880922	1988	9	22	1690	1.69
19880923	1988	9	23	1900	1.90
19880924	1988	9	24	1640	1.64
19880925	1988	9	25	1740	1.74
19880926	1988	9	26	1720	1.72
19880927	1988	9	27	1780	1.78
19880928	1988	9	28	1720	1.72
19880929	1988	9	29	1660	1.66
19880930	1988	9	30	1840	1.84
19881001	1988	10	1	1960	1.96
19881002	1988	10	2	2000	2.00
19881003	1988	10	3	2520	2.52
19881004	1988	10	4	4130	4.13
19881005	1988	10	5	4710	4.71
19881006	1988	10	6	4480	4.48
19881007	1988	10	7	4800	4.80
19881008	1988	10	8	6540	6.54
19881009	1988	10	9	6320	6.32
19881010	1988	10	10	5760	5.76
19881011	1988	10	11	5590	5.59
19881012	1988	10	12	5540	5.54
19881013	1988	10	13	5470	5.47
19881014	1988	10	14	4850	4.85
19881015	1988	10	15	3990	3.99
19881016	1988	10	16	4270	4.27
19881017	1988	10	17	4140	4.14
19881018	1988	10	18	3850	3.85
19881019	1988	10	19	3890	3.89
19881020	1988	10	20	3500	3.50
19881021	1988	10	21	3190	3.19
19881022	1988	10	22	3730	3.73
19881023	1988	10	23	3310	3.31
19881024	1988	10	24	2960	2.96
19881025	1988	10	25	2840	2.84
19881026	1988	10	26	2700	2.70
19881027	1988	10	27	2070	2.07
19881028	1988	10	28	1710	1.71
19881029	1988	10	29	1720	1.72
19881030	1988	10	30	1700	1.70
19881031	1988	10	31	1500	1.50
19881101	1988	11	1	1450	1.45
19881102	1988	11	2	1440	1.44
19881103	1988	11	3	1380	1.38
19881104	1988	11	4	1370	1.37
19881105	1988	11	5	1400	1.40
19881106	1988	11	6	1420	1.42
19881107	1988	11	7	1440	1.44
19881108	1988	11	8	1450	1.45
19881109	1988	11	9	1630	1.63
19881110	1988	11	10	1290	1.29
19881111	1988	11	11	1330	1.33
19881112	1988	11	12	1450	1.45
19881113	1988	11	13	1430	1.43
19881114	1988	11	14	1410	1.41
19881115	1988	11	15	1370	1.37
19881116	1988	11	16	1360	1.36
19881117	1988	11	17	1170	1.17
19881118	1988	11	18	1100	1.10
19881119	1988	11	19	1110	1.11
19881120	1988	11	20	1010	1.01
19881121	1988	11	21	1860	1.86
19881122	1988	11	22	2290	2.29
19881123	1988	11	23	1780	1.78
19881124	1988	11	24	1410	1.41
19881125	1988	11	25	1620	1.62
19881126	1988	11	26	1340	1.34
19881127	1988	11	27	1150	1.15
19881128	1988	11	28	1070	1.07
19881129	1988	11	29	1070	1.07
19881130	1988	11	30	2120	2.12
19881201	1988	12	1	6320	6.32
19881202	1988	12	2	6990	6.99
19881203	1988	12	3	6120	6.12
19881204	1988	12	4	6790	6.79
19881205	1988	12	5	26100	26.10
19881206	1988	12	6	59500	59.50
19881207	1988	12	7	59200	59.20
19881208	1988	12	8	44300	44.30
19881209	1988	12	9	34500	34.50
19881210	1988	12	10	35300	35.30
19881211	1988	12	11	33000	33.00
19881212	1988	12	12	28700	28.70
19881213	1988	12	13	25400	25.40
19881214	1988	12	14	22000	22.00
19881215	1988	12	15	19600	19.60
19881216	1988	12	16	17400	17.40
19881217	1988	12	17	15300	15.30
19881218	1988	12	18	13600	13.60
19881219	1988	12	19	12700	12.70
19881220	1988	12	20	14400	14.40
19881221	1988	12	21	18300	18.30
19881222	1988	12	22	17400	17.40
19881223	1988	12	23	16400	16.40
19881224	1988	12	24	15500	15.50
19881225	1988	12	25	14500	14.50
19881226	1988	12	26	13600	13.60
19881227	1988	12	27	12700	12.70
19881228	1988	12	28	12100	12.10
19881229	1988	12	29	11400	11.40
19881230	1988	12	30	10800	10.80
19881231	1988	12	31	10200	10.20
19890101	1989	1	1	9630	9.63
19890102	1989	1	2	9120	9.12
19890103	1989	1	3	8560	8.56
19890104	1989	1	4	7910	7.91
19890105	1989	1	5	7790	7.79
19890106	1989	1	6	8020	8.02
19890107	1989	1	7	9300	9.30
19890108	1989	1	8	9560	9.56
19890109	1989	1	9	9590	9.59
19890110	1989	1	10	9420	9.42
19890111	1989	1	11	8930	8.93
19890112	1989	1	12	8490	8.49
19890113	1989	1	13	8080	8.08
19890114	1989	1	14	7650	7.65
19890115	1989	1	15	7160	7.16
19890116	1989	1	16	7010	7.01
19890117	1989	1	17	6910	6.91
19890118	1989	1	18	6340	6.34
19890119	1989	1	19	6100	6.10
19890120	1989	1	20	6090	6.09
19890121	1989	1	21	5700	5.70
19890122	1989	1	22	7470	7.47
19890123	1989	1	23	9540	9.54
19890124	1989	1	24	7720	7.72
19890125	1989	1	25	6290	6.29
19890126	1989	1	26	5740	5.74
19890127	1989	1	27	5230	5.23
19890128	1989	1	28	4820	4.82
19890129	1989	1	29	4340	4.34
19890130	1989	1	30	3910	3.91
19890131	1989	1	31	3710	3.71
19890201	1989	2	1	3650	3.65
19890202	1989	2	2	3420	3.42
19890203	1989	2	3	3140	3.14
19890204	1989	2	4	2820	2.82
19890205	1989	2	5	2530	2.53
19890206	1989	2	6	2470	2.47
19890207	1989	2	7	2460	2.46
19890208	1989	2	8	2380	2.38
19890209	1989	2	9	2300	2.30
19890210	1989	2	10	2220	2.22
19890211	1989	2	11	2060	2.06
19890212	1989	2	12	1930	1.93
19890213	1989	2	13	1920	1.92
19890214	1989	2	14	2030	2.03
19890215	1989	2	15	2160	2.16
19890216	1989	2	16	1870	1.87
19890217	1989	2	17	1890	1.89
19890218	1989	2	18	2000	2.00
19890219	1989	2	19	2200	2.20
19890220	1989	2	20	2280	2.28
19890221	1989	2	21	2450	2.45
19890222	1989	2	22	9350	9.35
19890223	1989	2	23	14800	14.80
19890224	1989	2	24	15300	15.30
19890225	1989	2	25	14800	14.80
19890226	1989	2	26	28200	28.20
19890227	1989	2	27	26900	26.90
19890228	1989	2	28	27100	27.10
19890301	1989	3	1	31100	31.10
19890302	1989	3	2	26000	26.00
19890303	1989	3	3	25700	25.70
19890304	1989	3	4	38200	38.20
19890305	1989	3	5	29300	29.30
19890306	1989	3	6	23700	23.70
19890307	1989	3	7	18900	18.90
19890308	1989	3	8	15500	15.50
19890309	1989	3	9	12500	12.50
19890310	1989	3	10	10800	10.80
19890311	1989	3	11	9070	9.07
19890312	1989	3	12	8030	8.03
19890313	1989	3	13	7130	7.13
19890314	1989	3	14	6410	6.41
19890315	1989	3	15	6480	6.48
19890316	1989	3	16	7520	7.52
19890317	1989	3	17	8660	8.66
19890318	1989	3	18	7630	7.63
19890319	1989	3	19	7350	7.35
19890320	1989	3	20	6810	6.81
19890321	1989	3	21	6310	6.31
19890322	1989	3	22	6310	6.31
19890323	1989	3	23	6310	6.31
19890324	1989	3	24	5990	5.99
19890325	1989	3	25	5630	5.63
19890326	1989	3	26	5620	5.62
19890327	1989	3	27	5600	5.60
19890328	1989	3	28	5210	5.21
19890329	1989	3	29	4560	4.56
19890330	1989	3	30	3870	3.87
19890331	1989	3	31	3750	3.75
19890401	1989	4	1	3770	3.77
19890402	1989	4	2	3810	3.81
19890403	1989	4	3	5130	5.13
19890404	1989	4	4	13000	13.00
19890405	1989	4	5	12400	12.40
19890406	1989	4	6	11000	11.00
19890407	1989	4	7	9880	9.88
19890408	1989	4	8	8670	8.67
19890409	1989	4	9	8500	8.50
19890410	1989	4	10	9780	9.78
19890411	1989	4	11	21700	21.70
19890412	1989	4	12	50500	50.50
19890413	1989	4	13	88400	88.40
19890414	1989	4	14	56300	56.30
19890415	1989	4	15	35600	35.60
19890416	1989	4	16	25200	25.20
